rank,company,fortune_ticker,sec_ticker,cik,cik_padded,sec_name,edgar_submissions_api,edgar_companyfacts_api,edgar_companyconcept_revenues_api,edgar_filings_browse,status,match_source
141,PayPal,PYPL,PYPL,1633917,0001633917,"PayPal Holdings, Inc.",https://data.sec.gov/submissions/CIK0001633917.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001633917.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001633917/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001633917&type=&dateb=&owner=include&count=40,matched,company_tickers_json
142,GuideWell Mutual,Non-public,,,,,,,,,no_ticker,
143,Mastercard,MA,MA,1141391,0001141391,Mastercard Inc,https://data.sec.gov/submissions/CIK0001141391.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001141391.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001141391/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001141391&type=&dateb=&owner=include&count=40,matched,company_tickers_json
144,Nucor,NUE,NUE,73309,0000073309,NUCOR CORP,https://data.sec.gov/submissions/CIK0000073309.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000073309.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000073309/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000073309&type=&dateb=&owner=include&count=40,matched,company_tickers_json
145,Duke Energy,DUK,DUK,1326160,0001326160,Duke Energy CORP,https://data.sec.gov/submissions/CIK0001326160.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326160.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001326160/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001326160&type=&dateb=&owner=include&count=40,matched,company_tickers_json
146,Apollo Global Management,APO,APO,1858681,0001858681,"Apollo Global Management, Inc.",https://data.sec.gov/submissions/CIK0001858681.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001858681.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001858681/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001858681&type=&dateb=&owner=include&count=40,matched,company_tickers_json
147,Penske Automotive,PAG,PAG,1019849,0001019849,"PENSKE AUTOMOTIVE GROUP, INC.",https://data.sec.gov/submissions/CIK0001019849.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001019849.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001019849/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001019849&type=&dateb=&owner=include&count=40,matched,company_tickers_json
148,United Natural Foods,UNFI,UNFI,1020859,0001020859,UNITED NATURAL FOODS INC,https://data.sec.gov/submissions/CIK0001020859.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001020859.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001020859/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001020859&type=&dateb=&owner=include&count=40,matched,company_tickers_json
149,Arrow Electronics,ARW,ARW,7536,0000007536,"ARROW ELECTRONICS, INC.",https://data.sec.gov/submissions/CIK0000007536.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000007536.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000007536/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000007536&type=&dateb=&owner=include&count=40,matched,company_tickers_json
150,Ferguson,FERG,FERG,2011641,0002011641,Ferguson Enterprises Inc. /DE/,https://data.sec.gov/submissions/CIK0002011641.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002011641.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0002011641/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002011641&type=&dateb=&owner=include&count=40,matched,company_tickers_json
151,NRG Energy,NRG,NRG,1013871,0001013871,"NRG ENERGY, INC.",https://data.sec.gov/submissions/CIK0001013871.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001013871.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001013871/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001013871&type=&dateb=&owner=include&count=40,matched,company_tickers_json
152,Jabil,JBL,JBL,898293,0000898293,JABIL INC,https://data.sec.gov/submissions/CIK0000898293.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000898293.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000898293/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000898293&type=&dateb=&owner=include&count=40,matched,company_tickers_json
153,Southern,SO,SO,92122,0000092122,SOUTHERN CO,https://data.sec.gov/submissions/CIK0000092122.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000092122.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000092122/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000092122&type=&dateb=&owner=include&count=40,matched,company_tickers_json
154,Gilead Sciences,GILD,GILD,882095,0000882095,"GILEAD SCIENCES, INC.",https://data.sec.gov/submissions/CIK0000882095.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000882095.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000882095/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000882095&type=&dateb=&owner=include&count=40,matched,company_tickers_json
155,PBF Energy,PBF,PBF,1534504,0001534504,PBF Energy Inc.,https://data.sec.gov/submissions/CIK0001534504.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001534504.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001534504/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001534504&type=&dateb=&owner=include&count=40,matched,company_tickers_json
156,Paramount,PSKY,PSKY,2041610,0002041610,Paramount Skydance Corp,https://data.sec.gov/submissions/CIK0002041610.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002041610.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0002041610/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002041610&type=&dateb=&owner=include&count=40,matched,company_tickers_json
157,Medline,Non-public,,,,,,,,,no_ticker,
158,U.S. Bancorp,USB,USB,36104,0000036104,US BANCORP DE,https://data.sec.gov/submissions/CIK0000036104.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000036104.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000036104/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000036104&type=&dateb=&owner=include&count=40,matched,company_tickers_json
159,Quanta Services,PWR,PWR,1050915,0001050915,"QUANTA SERVICES, INC.",https://data.sec.gov/submissions/CIK0001050915.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001050915.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001050915/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001050915&type=&dateb=&owner=include&count=40,matched,company_tickers_json
160,Paccar,PCAR,PCAR,75362,0000075362,PACCAR INC,https://data.sec.gov/submissions/CIK0000075362.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000075362.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000075362/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000075362&type=&dateb=&owner=include&count=40,matched,company_tickers_json
161,Applied Materials,AMAT,AMAT,6951,0000006951,APPLIED MATERIALS INC /DE,https://data.sec.gov/submissions/CIK0000006951.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000006951.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000006951/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000006951&type=&dateb=&owner=include&count=40,matched,company_tickers_json
162,Hartford Insurance,HIG,HIG,874766,0000874766,"HARTFORD INSURANCE GROUP, INC.",https://data.sec.gov/submissions/CIK0000874766.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000874766.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000874766/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000874766&type=&dateb=&owner=include&count=40,matched,company_tickers_json
163,Southwest Airlines,LUV,LUV,92380,0000092380,SOUTHWEST AIRLINES CO,https://data.sec.gov/submissions/CIK0000092380.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000092380.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000092380/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000092380&type=&dateb=&owner=include&count=40,matched,company_tickers_json
164,Flex,FLEX,FLEX,866374,0000866374,FLEX LTD.,https://data.sec.gov/submissions/CIK0000866374.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000866374.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000866374/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000866374&type=&dateb=&owner=include&count=40,matched,company_tickers_json
165,Baker Hughes,BKR,BKR,1701605,0001701605,Baker Hughes Co,https://data.sec.gov/submissions/CIK0001701605.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001701605.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001701605/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001701605&type=&dateb=&owner=include&count=40,matched,company_tickers_json
166,AutoNation,AN,AN,350698,0000350698,"AUTONATION, INC.",https://data.sec.gov/submissions/CIK0000350698.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000350698.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000350698/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000350698&type=&dateb=&owner=include&count=40,matched,company_tickers_json
167,NextEra Energy,NEE,NEE,753308,0000753308,NEXTERA ENERGY INC,https://data.sec.gov/submissions/CIK0000753308.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000753308.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000753308/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000753308&type=&dateb=&owner=include&count=40,matched,company_tickers_json
168,Marsh & McLennan,MMC,MRSH,62709,0000062709,"MARSH & MCLENNAN COMPANIES, INC.",https://data.sec.gov/submissions/CIK0000062709.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000062709.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000062709/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000062709&type=&dateb=&owner=include&count=40,matched,company_tickers_json
169,Booking.com,BKNG,BKNG,1075531,0001075531,Booking Holdings Inc.,https://data.sec.gov/submissions/CIK0001075531.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001075531.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001075531/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001075531&type=&dateb=&owner=include&count=40,matched,company_tickers_json
170,McDonald's,MCD,MCD,63908,0000063908,MCDONALDS CORP,https://data.sec.gov/submissions/CIK0000063908.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000063908.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000063908/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000063908&type=&dateb=&owner=include&count=40,matched,company_tickers_json
171,HF Sinclair,DINO,DINO,1915657,0001915657,HF Sinclair Corp,https://data.sec.gov/submissions/CIK0001915657.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001915657.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001915657/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001915657&type=&dateb=&owner=include&count=40,matched,company_tickers_json
172,American International,AIG,AIG,5272,0000005272,"AMERICAN INTERNATIONAL GROUP, INC.",https://data.sec.gov/submissions/CIK0000005272.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000005272.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000005272/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000005272&type=&dateb=&owner=include&count=40,matched,company_tickers_json
173,Carnival,CCL,CCL,815097,0000815097,Carnival Corp Ltd.,https://data.sec.gov/submissions/CIK0000815097.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000815097.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000815097/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000815097&type=&dateb=&owner=include&count=40,matched,company_tickers_json
174,Marriott International,MAR,MAR,1048286,0001048286,MARRIOTT INTERNATIONAL INC /MD/,https://data.sec.gov/submissions/CIK0001048286.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048286.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001048286/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001048286&type=&dateb=&owner=include&count=40,matched,company_tickers_json
175,Jones Lang LaSalle,JLL,JLL,1037976,0001037976,JONES LANG LASALLE INC,https://data.sec.gov/submissions/CIK0001037976.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001037976.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001037976/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001037976&type=&dateb=&owner=include&count=40,matched,company_tickers_json
176,Freeport-McMoRan,FCX,FCX,831259,0000831259,FREEPORT-MCMORAN INC,https://data.sec.gov/submissions/CIK0000831259.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000831259.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000831259/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000831259&type=&dateb=&owner=include&count=40,matched,company_tickers_json
177,CarMax,KMX,KMX,1170010,0001170010,CARMAX INC,https://data.sec.gov/submissions/CIK0001170010.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001170010.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001170010/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001170010&type=&dateb=&owner=include&count=40,matched,company_tickers_json
178,Constellation Energy,CEG,CEG,1868275,0001868275,Constellation Energy Corp,https://data.sec.gov/submissions/CIK0001868275.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001868275.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001868275/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001868275&type=&dateb=&owner=include&count=40,matched,company_tickers_json
179,Waste Management,WM,WM,823768,0000823768,WASTE MANAGEMENT INC,https://data.sec.gov/submissions/CIK0000823768.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000823768.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000823768/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000823768&type=&dateb=&owner=include&count=40,matched,company_tickers_json
180,Live Nation Entertainment,LYV,LYV,1335258,0001335258,"Live Nation Entertainment, Inc.",https://data.sec.gov/submissions/CIK0001335258.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001335258.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001335258/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001335258&type=&dateb=&owner=include&count=40,matched,company_tickers_json
181,Stryker,SYK,SYK,310764,0000310764,STRYKER CORP,https://data.sec.gov/submissions/CIK0000310764.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310764.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000310764/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000310764&type=&dateb=&owner=include&count=40,matched,company_tickers_json
182,3M,MMM,MMM,66740,0000066740,3M CO,https://data.sec.gov/submissions/CIK0000066740.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000066740.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000066740/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000066740&type=&dateb=&owner=include&count=40,matched,company_tickers_json
183,Kraft Heinz,KHC,KHC,1637459,0001637459,Kraft Heinz Co,https://data.sec.gov/submissions/CIK0001637459.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001637459.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001637459/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001637459&type=&dateb=&owner=include&count=40,matched,company_tickers_json
184,PG&E,PCG,PCG,1004980,0001004980,PG&E Corp,https://data.sec.gov/submissions/CIK0001004980.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001004980.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001004980/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001004980&type=&dateb=&owner=include&count=40,matched,company_tickers_json
185,Danaher,DHR,DHR,313616,0000313616,DANAHER CORP /DE/,https://data.sec.gov/submissions/CIK0000313616.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000313616.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000313616/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000313616&type=&dateb=&owner=include&count=40,matched,company_tickers_json
186,Union Pacific,UNP,UNP,100885,0000100885,UNION PACIFIC CORP,https://data.sec.gov/submissions/CIK0000100885.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100885.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000100885/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000100885&type=&dateb=&owner=include&count=40,matched,company_tickers_json
187,Genuine Parts,GPC,GPC,40987,0000040987,GENUINE PARTS CO,https://data.sec.gov/submissions/CIK0000040987.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000040987.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000040987/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000040987&type=&dateb=&owner=include&count=40,matched,company_tickers_json
188,Exelon,EXC,EXC,1109357,0001109357,EXELON CORP,https://data.sec.gov/submissions/CIK0001109357.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001109357.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001109357/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001109357&type=&dateb=&owner=include&count=40,matched,company_tickers_json
189,BlackRock,BLK,BLK,2012383,0002012383,"BlackRock, Inc.",https://data.sec.gov/submissions/CIK0002012383.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0002012383.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0002012383/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0002012383&type=&dateb=&owner=include&count=40,matched,company_tickers_json
190,Block,XYZ,XYZ,1512673,0001512673,"Block, Inc.",https://data.sec.gov/submissions/CIK0001512673.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0001512673.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0001512673/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001512673&type=&dateb=&owner=include&count=40,matched,company_tickers_json
191,Charles Schwab,SCHW,SCHW,316709,0000316709,SCHWAB CHARLES CORP,https://data.sec.gov/submissions/CIK0000316709.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000316709.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000316709/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000316709&type=&dateb=&owner=include&count=40,matched,company_tickers_json
192,Adobe,ADBE,ADBE,796343,0000796343,ADOBE INC.,https://data.sec.gov/submissions/CIK0000796343.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000796343.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000796343/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000796343&type=&dateb=&owner=include&count=40,matched,company_tickers_json
193,Reinsurance of America,RGA,RGA,898174,0000898174,REINSURANCE GROUP OF AMERICA INC,https://data.sec.gov/submissions/CIK0000898174.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000898174.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000898174/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000898174&type=&dateb=&owner=include&count=40,matched,company_tickers_json
194,International Paper,IP,IP,51434,0000051434,INTERNATIONAL PAPER CO /NEW/,https://data.sec.gov/submissions/CIK0000051434.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000051434.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000051434/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000051434&type=&dateb=&owner=include&count=40,matched,company_tickers_json
195,Sherwin-Williams,SHW,SHW,89800,0000089800,SHERWIN WILLIAMS CO,https://data.sec.gov/submissions/CIK0000089800.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000089800.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000089800/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000089800&type=&dateb=&owner=include&count=40,matched,company_tickers_json
196,WESCO International,WCC,WCC,929008,0000929008,WESCO INTERNATIONAL INC,https://data.sec.gov/submissions/CIK0000929008.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000929008.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000929008/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000929008&type=&dateb=&owner=include&count=40,matched,company_tickers_json
197,Altria,MO,MO,764180,0000764180,"ALTRIA GROUP, INC.",https://data.sec.gov/submissions/CIK0000764180.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000764180.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000764180/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000764180&type=&dateb=&owner=include&count=40,matched,company_tickers_json
198,Lear,LEA,LEA,842162,0000842162,LEAR CORP,https://data.sec.gov/submissions/CIK0000842162.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000842162.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000842162/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000842162&type=&dateb=&owner=include&count=40,matched,company_tickers_json
199,PNC,PNC,PNC,713676,0000713676,"PNC FINANCIAL SERVICES GROUP, INC.",https://data.sec.gov/submissions/CIK0000713676.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000713676.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000713676/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000713676&type=&dateb=&owner=include&count=40,matched,company_tickers_json
200,Amphenol,APH,APH,820313,0000820313,AMPHENOL CORP /DE/,https://data.sec.gov/submissions/CIK0000820313.json,https://data.sec.gov/api/xbrl/companyfacts/CIK0000820313.json,https://data.sec.gov/api/xbrl/companyconcept/CIK0000820313/us-gaap/Revenues.json,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000820313&type=&dateb=&owner=include&count=40,matched,company_tickers_json
